date,reason,code,total_score,price,occupied_slots,observation_occupied,observation_occupancy_pct
2018-05-09,MAX_POSITIONS,US.FTNT,81.51,11.804,10,1,10.0
2018-05-09,MAX_POSITIONS,US.TTWO,91.62,115.99,10,1,10.0
2018-05-09,MAX_POSITIONS,US.EA,100.0,127.139575762,10,1,10.0
2018-05-09,MAX_POSITIONS,US.OKTA,89.96,49.28,10,1,10.0
2018-05-09,MAX_POSITIONS,US.SNPS,81.46,90.83,10,1,10.0
2018-05-10,MAX_POSITIONS,US.FTNT,83.82,12.032,10,1,10.0
2018-05-10,MAX_POSITIONS,US.CTAS,94.75,41.894763719,10,1,10.0
2018-05-11,MAX_POSITIONS,US.TTD,100.0,7.561,10,1,10.0
2018-05-15,MAX_POSITIONS,US.TTD,81.83,8.022,10,1,10.0
2018-05-22,MAX_POSITIONS,US.MU,92.76,57.571203888,10,1,10.0
2018-05-23,MAX_POSITIONS,US.NFLX,94.5,34.472,10,1,10.0
2018-05-24,MAX_POSITIONS,US.ALGN,89.27,317.04,10,1,10.0
2018-05-24,MAX_POSITIONS,US.ON,86.68,25.02,10,1,10.0
2018-05-29,MAX_POSITIONS,US.OKTA,85.0,53.66,10,1,10.0
2018-06-01,MAX_POSITIONS,US.TXN,91.21,91.724404436,10,1,10.0
2018-06-01,MAX_POSITIONS,US.GOOGL,83.43,56.25120609,10,1,10.0
2018-06-04,MAX_POSITIONS,US.AMZN,82.74,83.2635,10,1,10.0
2018-06-04,MAX_POSITIONS,US.ADI,85.45,86.151278197,10,1,10.0
2018-06-04,MAX_POSITIONS,US.GOOG,93.22,56.466647359,10,1,10.0
2018-06-04,MAX_POSITIONS,US.CTAS,90.0,43.011435537,10,1,10.0
2018-06-05,MAX_POSITIONS,US.ASML,100.0,189.062267248,10,1,10.0
2018-06-05,MAX_POSITIONS,US.AMZN,100.0,84.8175,10,1,10.0
2018-06-05,MAX_POSITIONS,US.CTAS,100.0,43.706765205,10,1,10.0
2018-06-05,MAX_POSITIONS,US.ISRG,83.63,164.1216921,10,1,10.0
2018-06-06,MAX_POSITIONS,US.PAYX,92.32,53.318175302,10,1,10.0
2018-06-06,MAX_POSITIONS,US.ASML,92.92,193.144351416,10,1,10.0
2018-06-06,MAX_POSITIONS,US.SPY,80.02,244.504932661,10,1,10.0
2018-06-07,MAX_POSITIONS,US.ZS,100.0,37.79,10,1,10.0
2018-06-08,MAX_POSITIONS,US.MNST,100.0,27.74,10,1,10.0
2018-06-08,MAX_POSITIONS,US.PEP,81.9,80.008104554,10,1,10.0
2018-06-12,MAX_POSITIONS,US.PAYX,100.0,54.399107899,10,1,10.0
2018-06-12,MAX_POSITIONS,US.PEP,85.81,81.561584192,10,1,10.0
2018-06-13,MAX_POSITIONS,US.NFLX,100.0,37.993,10,1,10.0
2018-06-13,MAX_POSITIONS,US.EA,93.58,139.047083544,10,1,10.0
2018-06-13,MAX_POSITIONS,US.ALGN,86.28,363.49,10,1,10.0
2018-06-14,MAX_POSITIONS,US.NFLX,96.43,39.287,10,1,10.0
2018-06-14,MAX_POSITIONS,US.TTWO,85.4,121.84,10,1,10.0
2018-06-14,MAX_POSITIONS,US.CMCSA,100.0,25.171387365,10,1,10.0
2018-06-15,MAX_POSITIONS,US.PEP,100.0,84.004996888,10,1,10.0
2018-06-18,MAX_POSITIONS,US.GOOG,95.72,58.160215581,10,1,10.0
2018-06-18,MAX_POSITIONS,US.GOOGL,92.46,58.658856831,10,1,10.0
2018-06-19,MAX_POSITIONS,US.REGN,82.09,324.39071844,10,1,10.0
2018-06-20,MAX_POSITIONS,US.NFLX,100.0,41.676,10,1,10.0
2018-06-20,MAX_POSITIONS,US.REGN,100.0,334.169947607,10,1,10.0
2018-06-29,MAX_POSITIONS,US.VRTX,100.0,169.96,10,1,10.0
2018-07-06,MAX_POSITIONS,US.AMGN,97.0,149.829141747,10,1,10.0
2018-07-06,MAX_POSITIONS,US.REGN,80.83,366.562404464,10,1,10.0
2018-07-09,MAX_POSITIONS,US.AMGN,92.83,152.307860599,10,1,10.0
2018-07-10,MAX_POSITIONS,US.IDXX,88.46,234.1,10,1,10.0
2018-07-10,MAX_POSITIONS,US.MNST,80.24,29.785,10,1,10.0
2018-07-10,MAX_POSITIONS,US.PEP,100.0,88.126792108,10,1,10.0
2018-07-10,MAX_POSITIONS,US.MRVL,90.04,21.66286621,10,1,10.0
2018-07-12,MAX_POSITIONS,US.AMZN,100.0,89.831,10,1,10.0
2018-07-12,MAX_POSITIONS,US.ISRG,100.0,174.99825,10,1,10.0
2018-07-12,MAX_POSITIONS,US.MSFT,100.0,96.264920388,10,1,10.0
2018-07-12,MAX_POSITIONS,US.WDAY,100.0,137.31,10,1,10.0
2018-07-13,MAX_POSITIONS,US.COST,93.05,194.550492057,10,1,10.0
2018-07-16,MAX_POSITIONS,US.MELI,100.0,343.25,10,1,10.0
2018-07-17,MAX_POSITIONS,US.PEP,100.0,89.680271745,10,1,10.0
2018-07-17,MAX_POSITIONS,US.MELI,94.16,359.8,10,1,10.0
2018-07-18,MAX_POSITIONS,US.ASML,100.0,197.226435583,10,1,10.0
2018-07-20,MAX_POSITIONS,US.CTAS,100.0,46.870284954,10,0,0.0
2018-07-20,MAX_POSITIONS,US.IDXX,96.65,248.14,10,0,0.0
2018-07-24,MAX_POSITIONS,US.GOOG,100.0,61.858607761,10,0,0.0
2018-07-24,MAX_POSITIONS,US.GOOGL,100.0,62.354585852,10,0,0.0
2018-07-25,MAX_POSITIONS,US.MSFT,100.0,102.399857247,10,0,0.0
2018-07-25,MAX_POSITIONS,US.VRSK,86.97,108.840944045,10,0,0.0
2018-07-25,MAX_POSITIONS,US.PAYX,85.53,56.396483352,10,0,0.0
2018-07-27,MAX_POSITIONS,US.LRCX,100.0,16.980388801,10,0,0.0
2018-07-27,MAX_POSITIONS,US.TEAM,100.0,73.84,10,0,0.0
2018-07-31,MAX_POSITIONS,US.KLAC,100.0,10.456894023,10,0,0.0
2018-08-01,MAX_POSITIONS,US.AAPL,100.0,47.476559117,10,0,0.0
2018-08-02,MAX_POSITIONS,US.TSLA,100.0,23.30243364,10,0,0.0
2018-08-02,MAX_POSITIONS,US.REGN,100.0,393.747868104,10,0,0.0
2018-08-02,MAX_POSITIONS,US.AAPL,100.0,48.86433546,10,0,0.0
2018-08-02,MAX_POSITIONS,US.FTNT,100.0,14.752,10,0,0.0
2018-08-06,MAX_POSITIONS,US.TMUS,100.0,63.402288885,10,0,0.0
2018-08-07,MAX_POSITIONS,US.TSLA,100.0,25.30441362,10,0,0.0
2018-08-10,MAX_POSITIONS,US.TTD,100.0,12.793,10,0,0.0
2018-08-16,MAX_POSITIONS,US.AAPL,81.89,50.437807866,10,0,0.0
2018-08-17,MAX_POSITIONS,US.AAPL,100.0,51.445050795,10,0,0.0
2018-08-23,MAX_POSITIONS,US.SNPS,100.0,100.69,10,0,0.0
2018-08-23,MAX_POSITIONS,US.TEAM,89.2,82.63,10,0,0.0
2018-08-24,MAX_POSITIONS,US.FTNT,80.97,16.078,10,0,0.0
2018-08-24,MAX_POSITIONS,US.WDAY,88.2,151.0,10,0,0.0
2018-08-24,MAX_POSITIONS,US.TEAM,100.0,86.11,10,0,0.0
2018-08-24,MAX_POSITIONS,US.PANW,98.01,37.571290724,10,0,0.0
2018-08-27,MAX_POSITIONS,US.SPY,100.0,256.563372871,10,0,0.0
2018-08-27,MAX_POSITIONS,US.ZS,85.8,47.26,10,0,0.0
2018-08-27,MAX_POSITIONS,US.ALGN,85.15,381.87,10,0,0.0
2018-08-29,MAX_POSITIONS,US.FTNT,82.75,16.502,10,0,0.0
2018-08-29,MAX_POSITIONS,US.MSFT,100.0,103.897634684,10,0,0.0
2018-08-29,MAX_POSITIONS,US.ADP,100.0,122.93573893,10,0,0.0
2018-08-29,MAX_POSITIONS,US.AMZN,100.0,99.905,10,0,0.0
2018-08-29,MAX_POSITIONS,US.ADBE,95.13,268.36,10,0,0.0
2018-08-29,MAX_POSITIONS,US.AAPL,84.89,52.721837605,10,0,0.0
2018-08-29,MAX_POSITIONS,US.VRTX,83.63,184.86,10,0,0.0
2018-09-04,MAX_POSITIONS,US.FTNT,100.0,17.216,10,0,0.0
2018-09-05,MAX_POSITIONS,US.XEL,82.89,38.694779298,10,0,0.0
2018-09-06,MAX_POSITIONS,US.PAYX,81.23,58.917785078,10,0,0.0
2018-09-07,MAX_POSITIONS,US.AVGO,100.0,18.769254422,10,0,0.0
2018-09-07,MAX_POSITIONS,US.OKTA,100.0,71.92,10,0,0.0
2018-09-07,MAX_POSITIONS,US.COST,100.0,217.478394902,10,0,0.0
2018-09-10,MAX_POSITIONS,US.AVGO,91.46,19.426895097,10,0,0.0
2018-09-12,MAX_POSITIONS,US.TMUS,100.0,64.951485084,10,0,0.0
2018-09-14,MAX_POSITIONS,US.ISRG,84.16,189.4514388,10,0,0.0
2018-09-20,MAX_POSITIONS,US.SPY,98.28,259.927790073,10,0,0.0
2018-09-20,MAX_POSITIONS,US.SBUX,88.12,47.643999385,10,0,0.0
2018-09-21,MAX_POSITIONS,US.SBUX,93.01,48.505188104,10,0,0.0
2018-09-21,MAX_POSITIONS,US.ADP,97.39,127.169380614,10,0,0.0
2018-09-28,MAX_POSITIONS,US.VRTX,84.68,192.74,10,0,0.0
2018-11-30,MAX_POSITIONS,US.WDAY,100.0,164.0,10,4,40.0
2018-12-03,MAX_POSITIONS,US.AMD,93.71,23.71,10,3,30.0
2018-12-03,MAX_POSITIONS,US.AMAT,82.59,35.487032916,10,3,30.0
2018-12-03,MAX_POSITIONS,US.KLAC,80.35,9.130783562,10,3,30.0
2018-12-03,MAX_POSITIONS,US.LRCX,80.23,14.441330862,10,3,30.0
2019-01-17,MAX_POSITIONS,US.FAST,100.0,11.844024882,10,5,50.0
2019-01-18,MAX_POSITIONS,US.SNPS,87.75,91.49,10,5,50.0
2019-01-18,MAX_POSITIONS,US.VRSK,85.33,110.000849284,10,5,50.0
2019-01-18,MAX_POSITIONS,US.FAST,100.0,12.259206082,10,5,50.0
2019-01-18,MAX_POSITIONS,US.CTAS,93.01,43.060601533,10,5,50.0
2019-01-24,MAX_POSITIONS,US.ADI,100.0,82.86932384,10,5,50.0
2019-01-24,MAX_POSITIONS,US.LRCX,100.0,14.559512369,10,5,50.0
2019-01-24,MAX_POSITIONS,US.ASML,99.98,150.601231804,10,5,50.0
2019-01-24,MAX_POSITIONS,US.AMAT,96.12,35.005727305,10,5,50.0
2019-01-24,MAX_POSITIONS,US.NXPI,87.44,74.663936006,10,5,50.0
2019-01-25,MAX_POSITIONS,US.ADI,81.25,85.423185852,10,5,50.0
2019-01-25,MAX_POSITIONS,US.AMAT,86.55,36.273782472,10,5,50.0
2019-01-25,MAX_POSITIONS,US.KLAC,85.47,9.152636449,10,5,50.0
2019-01-25,MAX_POSITIONS,US.MU,86.89,37.997189623,10,5,50.0
2019-01-25,MAX_POSITIONS,US.ASML,100.0,157.985141627,10,5,50.0
2019-01-25,MAX_POSITIONS,US.SNPS,86.84,93.55,10,5,50.0
2019-01-29,MAX_POSITIONS,US.PCAR,93.18,32.960066637,10,5,50.0
2019-01-30,MAX_POSITIONS,US.AAPL,100.0,39.208369106,10,5,50.0
2019-01-30,MAX_POSITIONS,US.KLAC,92.05,9.570572909,10,5,50.0
2019-01-30,MAX_POSITIONS,US.ADP,92.0,118.327603136,10,5,50.0
2019-01-30,MAX_POSITIONS,US.AMD,80.75,23.09,10,5,50.0
2019-01-30,MAX_POSITIONS,US.CDNS,80.45,47.48,10,5,50.0
2019-01-31,MAX_POSITIONS,US.XEL,86.11,41.757438821,10,5,50.0
2019-01-31,MAX_POSITIONS,US.PEP,80.74,89.385960429,10,5,50.0
2019-01-31,MAX_POSITIONS,US.MNST,80.97,28.62,10,5,50.0
2019-01-31,MAX_POSITIONS,US.AEP,81.1,59.436102992,10,5,50.0
2019-01-31,MAX_POSITIONS,US.ZS,86.12,48.37,10,5,50.0
2019-01-31,MAX_POSITIONS,US.EXC,88.51,25.978665212,10,5,50.0
2019-01-31,MAX_POSITIONS,US.AMD,88.43,24.41,10,5,50.0
2019-01-31,MAX_POSITIONS,US.WDAY,91.04,181.53,10,5,50.0
2019-01-31,MAX_POSITIONS,US.MDLZ,100.0,38.338172802,10,5,50.0
2019-01-31,MAX_POSITIONS,US.ALGN,100.0,248.95,10,5,50.0
2019-01-31,MAX_POSITIONS,US.META,100.0,165.238949214,10,5,50.0
2019-02-01,MAX_POSITIONS,US.PAYX,84.8,57.712392627,10,5,50.0
2019-02-04,MAX_POSITIONS,US.SNPS,100.0,97.56,10,5,50.0
2019-02-04,MAX_POSITIONS,US.TTD,92.96,15.166999999,10,5,50.0
2019-02-04,MAX_POSITIONS,US.CDNS,86.64,49.69,10,5,50.0
2019-02-05,MAX_POSITIONS,US.BKNG,91.67,74.507704461,10,5,50.0
2019-02-05,MAX_POSITIONS,US.PAYX,98.23,59.20578509,10,5,50.0
2019-02-06,MAX_POSITIONS,US.TXN,92.24,86.94512596,10,5,50.0
2019-02-08,MAX_POSITIONS,US.VRSK,90.19,115.971509038,10,5,50.0
2019-02-08,MAX_POSITIONS,US.KDP,81.76,23.11783839,10,5,50.0
2019-02-11,MAX_POSITIONS,US.CTAS,100.0,46.018092417,10,5,50.0
2019-02-11,MAX_POSITIONS,US.KDP,91.06,23.450708633,10,5,50.0
2019-02-12,MAX_POSITIONS,US.ORLY,100.0,25.232666792,10,5,50.0
2019-02-12,MAX_POSITIONS,US.CPRT,100.0,13.315,10,5,50.0
2019-02-12,MAX_POSITIONS,US.CTAS,91.14,46.712054845,10,5,50.0
2019-02-12,MAX_POSITIONS,US.SNPS,89.79,101.59,10,5,50.0
2019-02-15,MAX_POSITIONS,US.TMUS,99.62,68.900979097,10,5,50.0
2019-02-20,MAX_POSITIONS,US.KLAC,94.6,10.269882187,10,5,50.0
2019-02-20,MAX_POSITIONS,US.CDNS,100.0,55.07,10,5,50.0
2019-02-21,MAX_POSITIONS,US.CPRT,100.0,14.1325,10,5,50.0
2019-02-21,MAX_POSITIONS,US.XEL,82.6,43.687404481,10,5,50.0
2019-02-22,MAX_POSITIONS,US.INTU,100.0,238.835084762,10,5,50.0
2019-02-22,MAX_POSITIONS,US.TTD,100.0,19.773,10,5,50.0
2019-02-22,MAX_POSITIONS,US.CPRT,98.38,14.5725,10,5,50.0
2019-02-22,MAX_POSITIONS,US.FTNT,96.87,17.358,10,5,50.0
2019-02-22,MAX_POSITIONS,US.ADP,82.27,130.015223071,10,5,50.0
2019-02-22,MAX_POSITIONS,US.MSFT,81.84,103.809863492,10,5,50.0
2019-02-27,MAX_POSITIONS,US.MELI,100.0,446.68,10,5,50.0
2019-02-28,MAX_POSITIONS,US.MNST,100.0,31.915,10,5,50.0
2019-03-01,MAX_POSITIONS,US.ZS,100.0,60.57,10,5,50.0
2019-03-01,MAX_POSITIONS,US.TEAM,99.96,110.95,10,5,50.0
2019-03-08,MAX_POSITIONS,US.COST,100.0,206.236381953,10,5,50.0
2019-03-11,MAX_POSITIONS,US.CDNS,82.0,59.96,10,5,50.0
2019-03-12,MAX_POSITIONS,US.GOOGL,84.97,59.336349331,10,5,50.0
2019-03-12,MAX_POSITIONS,US.COST,84.58,210.889419453,10,5,50.0
2019-03-12,MAX_POSITIONS,US.GOOG,84.2,59.138589498,10,5,50.0
2019-03-12,MAX_POSITIONS,US.SNPS,83.16,106.9,10,5,50.0
2019-03-13,MAX_POSITIONS,US.MELI,100.0,507.93,10,5,50.0
2019-03-13,MAX_POSITIONS,US.COST,82.93,213.985409385,10,5,50.0
2019-03-14,MAX_POSITIONS,US.ZS,84.89,66.94,10,5,50.0
2019-03-15,MAX_POSITIONS,US.ASML,100.0,173.352428179,10,5,50.0
2019-03-15,MAX_POSITIONS,US.CMCSA,82.47,30.628605765,10,5,50.0
2019-03-20,MAX_POSITIONS,US.GOOG,100.0,60.663643469,10,5,50.0
2019-03-20,MAX_POSITIONS,US.GOOGL,96.48,60.782525713,10,5,50.0
2019-03-21,MAX_POSITIONS,US.MSFT,84.32,112.463024141,10,5,50.0
2019-03-21,MAX_POSITIONS,US.NVDA,84.64,4.559379456,10,5,50.0
2019-03-21,MAX_POSITIONS,US.KLAC,89.87,11.272066435,10,5,50.0
2019-03-21,MAX_POSITIONS,US.CDNS,90.17,63.08,10,5,50.0
2019-03-21,MAX_POSITIONS,US.AMD,91.29,27.89,10,5,50.0
2019-03-21,MAX_POSITIONS,US.ALGN,100.0,280.73,10,5,50.0
2019-03-21,MAX_POSITIONS,US.IDXX,100.0,225.69,10,5,50.0
2019-03-21,MAX_POSITIONS,US.SNPS,100.0,112.91,10,5,50.0
2019-03-21,MAX_POSITIONS,US.AAPL,100.0,46.486938712,10,5,50.0
2019-03-26,MAX_POSITIONS,US.VRSK,100.0,125.465832655,10,4,40.0
2019-04-01,MAX_POSITIONS,US.CSCO,91.54,44.469285148,10,4,40.0
2019-04-01,MAX_POSITIONS,US.INTU,93.06,252.930675761,10,4,40.0
2019-04-01,MAX_POSITIONS,US.CPRT,100.0,15.545,10,4,40.0
2019-04-01,MAX_POSITIONS,US.HON,99.77,139.063885977,10,4,40.0
2019-04-01,MAX_POSITIONS,US.ADP,100.0,138.27700442,10,4,40.0
2019-04-01,MAX_POSITIONS,US.FAST,100.0,13.687581802,10,4,40.0
2019-04-01,MAX_POSITIONS,US.CDNS,100.0,64.8,10,4,40.0
2019-04-01,MAX_POSITIONS,US.SNPS,100.0,117.57,10,4,40.0
2019-04-02,MAX_POSITIONS,US.CPRT,86.7,15.79,10,4,40.0
2019-04-03,MAX_POSITIONS,US.LIN,100.0,161.873192413,10,4,40.0
2019-04-03,MAX_POSITIONS,US.OKTA,96.6,89.35,10,4,40.0
2019-04-03,MAX_POSITIONS,US.LRCX,94.28,17.4693991,10,4,40.0
2019-04-03,MAX_POSITIONS,US.VRSK,87.1,129.847753771,10,4,40.0
2019-04-03,MAX_POSITIONS,US.AMD,80.7,29.02,10,4,40.0
2019-04-11,MAX_POSITIONS,US.FAST,100.0,14.247235169,10,3,30.0
2019-04-12,MAX_POSITIONS,US.AVGO,100.0,26.392269888,10,3,30.0
2019-04-12,MAX_POSITIONS,US.FTNT,83.98,18.542,10,3,30.0
2019-04-12,MAX_POSITIONS,US.PCAR,82.9,36.1263509,10,3,30.0
2019-04-12,MAX_POSITIONS,US.ADI,82.49,100.401055062,10,3,30.0
2019-04-15,MAX_POSITIONS,US.FTNT,96.07,19.044,10,3,30.0
2019-04-15,MAX_POSITIONS,US.CMCSA,86.33,31.785634484,10,3,30.0
2019-04-18,MAX_POSITIONS,US.HON,100.0,145.962897478,10,3,30.0
2019-04-18,MAX_POSITIONS,US.CTAS,99.99,49.760366316,10,3,30.0
2019-04-18,MAX_POSITIONS,US.MSFT,99.8,115.409776146,10,3,30.0
2019-04-23,MAX_POSITIONS,US.CDNS,83.2,66.7,10,3,30.0
2019-04-23,MAX_POSITIONS,US.PAYX,94.39,67.106312962,10,3,30.0
2019-04-23,MAX_POSITIONS,US.AAPL,85.1,49.439284658,10,3,30.0
2019-04-23,MAX_POSITIONS,US.BKNG,87.15,73.938593538,10,3,30.0
2019-04-23,MAX_POSITIONS,US.ADBE,95.22,278.49,10,3,30.0
2019-04-23,MAX_POSITIONS,US.HON,92.59,148.462539326,10,3,30.0
2019-04-23,MAX_POSITIONS,US.GOOG,98.35,62.674910618,10,3,30.0
2019-04-23,MAX_POSITIONS,US.OKTA,98.52,101.05,10,3,30.0
2019-04-23,MAX_POSITIONS,US.GOOGL,100.0,62.971118895,10,3,30.0
2019-04-23,MAX_POSITIONS,US.AMZN,100.0,96.1885,10,3,30.0
2019-04-23,MAX_POSITIONS,US.MSFT,95.69,117.346213178,10,3,30.0
2019-04-25,MAX_POSITIONS,US.MSFT,100.0,120.816832207,10,3,30.0
2019-04-25,MAX_POSITIONS,US.LRCX,100.0,18.727215584,10,3,30.0
2019-04-25,MAX_POSITIONS,US.META,100.0,191.577655079,10,3,30.0
2019-04-26,MAX_POSITIONS,US.AMZN,81.7,97.5315,10,3,30.0
2019-04-26,MAX_POSITIONS,US.IDXX,81.97,232.47,10,3,30.0
2019-04-26,MAX_POSITIONS,US.MNST,100.0,29.825,10,3,30.0
2019-04-26,MAX_POSITIONS,US.WDAY,98.47,204.41,10,3,30.0
2019-04-29,MAX_POSITIONS,US.TTD,100.0,22.589,10,3,30.0
2019-04-29,MAX_POSITIONS,US.GOOG,93.93,63.816346853,10,3,30.0
2019-04-29,MAX_POSITIONS,US.ADBE,86.84,286.14,10,3,30.0
2019-05-01,MAX_POSITIONS,US.MDLZ,100.0,43.111832029,10,2,20.0
2019-05-03,MAX_POSITIONS,US.MELI,100.0,578.94,10,2,20.0
2019-05-03,MAX_POSITIONS,US.IDXX,100.0,250.47,10,2,20.0
2019-05-03,MAX_POSITIONS,US.MNST,100.0,31.555,10,2,20.0
2019-05-03,MAX_POSITIONS,US.CTAS,99.05,51.914444323,10,2,20.0
2019-05-10,MAX_POSITIONS,US.ZS,100.0,73.55,10,2,20.0
2019-05-16,MAX_POSITIONS,US.ZS,81.34,78.66,10,1,10.0
2019-05-16,MAX_POSITIONS,US.PAYX,99.88,70.083189051,10,1,10.0
2019-05-16,MAX_POSITIONS,US.LIN,100.0,166.222526849,10,1,10.0
2019-06-07,MAX_POSITIONS,US.MNST,100.0,32.96,10,1,10.0
2019-06-07,MAX_POSITIONS,US.COST,97.5,232.381539641,10,1,10.0
2019-06-07,MAX_POSITIONS,US.ADP,91.73,142.414990916,10,1,10.0
2019-06-07,MAX_POSITIONS,US.VRSK,86.36,139.526083889,10,1,10.0
2019-06-10,MAX_POSITIONS,US.DXCM,100.0,34.61,10,1,10.0
2019-06-10,MAX_POSITIONS,US.ISRG,85.03,169.9049676,10,1,10.0
2019-06-10,MAX_POSITIONS,US.SNPS,83.52,126.22,10,1,10.0
2019-06-12,MAX_POSITIONS,US.DXCM,84.4,36.3175,10,1,10.0
2019-06-17,MAX_POSITIONS,US.KDP,100.0,25.1351594,10,2,20.0
2019-06-18,MAX_POSITIONS,US.HON,83.38,152.821308243,10,2,20.0
2019-06-18,MAX_POSITIONS,US.AMGN,96.35,146.796581784,10,2,20.0
2019-06-19,MAX_POSITIONS,US.ADBE,94.6,291.21,10,2,20.0
2019-06-19,MAX_POSITIONS,US.CDNS,89.92,71.44,10,2,20.0
2019-06-20,MAX_POSITIONS,US.ADBE,100.0,302.11,10,2,20.0
2019-06-20,MAX_POSITIONS,US.COST,91.59,242.67491357,10,2,20.0
2019-06-20,MAX_POSITIONS,US.ISRG,91.25,177.6815565,10,2,20.0
2019-06-20,MAX_POSITIONS,US.BKR,85.43,20.0864205,10,2,20.0
2019-06-20,MAX_POSITIONS,US.SNPS,85.35,130.01,10,2,20.0
2019-06-20,MAX_POSITIONS,US.SPY,82.53,265.834819202,10,2,20.0
2019-06-21,MAX_POSITIONS,US.BKR,96.78,20.754318719,10,2,20.0
2019-07-01,MAX_POSITIONS,US.ASML,100.0,196.43375198,10,2,20.0
2019-07-01,MAX_POSITIONS,US.AVGO,100.0,25.231282777,10,2,20.0
2019-07-03,MAX_POSITIONS,US.SPY,81.2,269.781905631,10,2,20.0
2019-07-10,MAX_POSITIONS,US.META,87.29,200.965217915,10,3,30.0
2019-07-10,MAX_POSITIONS,US.INTU,87.1,262.480925808,10,3,30.0
2019-07-10,MAX_POSITIONS,US.MU,83.21,41.839821223,10,3,30.0
2019-07-11,MAX_POSITIONS,US.FTNT,100.0,16.812,10,3,30.0
2019-07-11,MAX_POSITIONS,US.COST,100.0,251.016721895,10,3,30.0
2019-07-12,MAX_POSITIONS,US.CMCSA,80.86,34.129291835,10,3,30.0
2019-07-15,MAX_POSITIONS,US.TSLA,100.0,16.899831,10,3,30.0
2019-07-15,MAX_POSITIONS,US.MRVL,96.1,25.178523504,10,3,30.0
2019-07-18,MAX_POSITIONS,US.ASML,100.0,207.656089786,10,3,30.0
2019-07-18,MAX_POSITIONS,US.KLAC,100.0,12.238103548,10,3,30.0
2019-07-22,MAX_POSITIONS,US.AMAT,100.0,47.436622553,10,3,30.0
2019-07-22,MAX_POSITIONS,US.LRCX,100.0,19.036485656,10,3,30.0
2019-07-22,MAX_POSITIONS,US.KLAC,100.0,12.583408103,10,3,30.0
2019-07-22,MAX_POSITIONS,US.MU,85.15,46.023803345,10,3,30.0
2019-07-23,MAX_POSITIONS,US.KLAC,94.32,12.862236914,10,3,30.0
2019-07-23,MAX_POSITIONS,US.ADI,81.52,106.004117803,10,3,30.0
2019-07-24,MAX_POSITIONS,US.NXPI,87.26,93.999143059,10,3,30.0
2019-07-24,MAX_POSITIONS,US.TXN,100.0,106.028658336,10,3,30.0
2019-07-24,MAX_POSITIONS,US.MRVL,87.06,26.301441123,10,3,30.0
2019-07-24,MAX_POSITIONS,US.ADI,100.0,110.176394621,10,3,30.0
2019-07-24,MAX_POSITIONS,US.LRCX,100.0,19.949335504,10,3,30.0
2019-07-26,MAX_POSITIONS,US.BKNG,100.0,77.037565065,10,2,20.0
2019-07-26,MAX_POSITIONS,US.TMUS,100.0,80.567765287,10,2,20.0
2019-09-03,MAX_POSITIONS,US.AEP,94.56,72.085362177,10,3,30.0
2019-09-04,MAX_POSITIONS,US.AMAT,100.0,46.50481266,10,3,30.0
2019-09-04,MAX_POSITIONS,US.LRCX,100.0,20.381000427,10,3,30.0
2019-09-04,MAX_POSITIONS,US.CMCSA,95.08,34.802091495,10,3,30.0
2019-09-04,MAX_POSITIONS,US.PEP,81.55,112.103185598,10,3,30.0
2019-09-05,MAX_POSITIONS,US.CMCSA,82.41,35.482536605,10,3,30.0
2019-09-05,MAX_POSITIONS,US.ADP,82.67,148.543026251,10,3,30.0
2019-09-05,MAX_POSITIONS,US.SNPS,87.44,145.95,10,3,30.0
2019-09-05,MAX_POSITIONS,US.ORLY,88.44,26.438666798,10,3,30.0
2019-09-05,MAX_POSITIONS,US.CPRT,100.0,20.1525,10,3,30.0
2019-09-05,MAX_POSITIONS,US.MU,92.22,47.818331808,10,3,30.0
2019-09-05,MAX_POSITIONS,US.ASML,100.0,217.687015017,10,3,30.0
2019-09-05,MAX_POSITIONS,US.NVDA,100.0,4.464773054,10,3,30.0
2019-09-05,MAX_POSITIONS,US.SPY,91.33,268.897078765,10,3,30.0
2019-09-10,MAX_POSITIONS,US.ON,81.29,19.47,10,3,30.0
2019-09-11,MAX_POSITIONS,US.BKNG,85.39,80.300650478,10,3,30.0
2019-09-11,MAX_POSITIONS,US.AAPL,100.0,53.686428775,10,3,30.0
2019-09-11,MAX_POSITIONS,US.TSLA,100.0,16.4731686,10,3,30.0
2019-09-11,MAX_POSITIONS,US.FAST,87.59,14.123402886,10,3,30.0
2019-09-16,MAX_POSITIONS,US.FANG,96.29,81.598618063,10,3,30.0
2019-10-11,MAX_POSITIONS,US.FAST,100.0,15.320730175,10,5,50.0
2019-10-15,MAX_POSITIONS,US.NVDA,100.0,4.877865164,10,5,50.0
2019-10-21,MAX_POSITIONS,US.VRTX,82.66,183.53,10,4,40.0
2019-10-22,MAX_POSITIONS,US.PCAR,100.0,39.626227485,10,4,40.0
2019-10-24,MAX_POSITIONS,US.LRCX,100.0,24.616754026,10,4,40.0
2019-10-24,MAX_POSITIONS,US.TSLA,100.0,19.97846688,10,4,40.0
2019-10-24,MAX_POSITIONS,US.ORLY,100.0,29.153333479,10,4,40.0
2019-10-25,MAX_POSITIONS,US.TSLA,100.0,21.87511458,10,4,40.0
2019-10-28,MAX_POSITIONS,US.AMD,90.12,33.69,10,4,40.0
2019-10-28,MAX_POSITIONS,US.MSFT,95.12,135.836530136,10,4,40.0
2019-10-28,MAX_POSITIONS,US.GOOG,100.0,63.93628935,10,4,40.0
