date,code,side,qty,price,pnl,reason,strategy,entry_date,fee
2016-03-28,US.QQQ,SELL,125,13860.581684460001,-4209.8,MA200_BREAK,core_etf,2016-03-16,3467.62
2016-03-28,US.LPL,SELL,178,1408.7142697949998,-13448.18,STOP_LOSS,atr_breakout,2016-03-22,514.7
2016-03-28,US.META,BUY,6,15778.04462808,,SIGNAL,atr_breakout,,
2016-03-29,US.QQQ,BUY,124,14084.80274334,,QQQ_BETA_FLOOR,core_etf,,
2016-04-04,US.META,SELL,6,15619.8339598,-1042.98,STRAT_EXIT,atr_breakout,2016-03-28,188.39
2016-04-04,US.ISRG,BUY,26,9676.295281660001,,SIGNAL,atr_breakout,,
2016-04-21,US.CSCO,SELL,43,2922.31961014,14814.49,STRAT_EXIT,atr_breakout,2016-02-12,236.38
2016-04-21,US.WF,BUY,61,3027.66887136,,SIGNAL,atr_breakout,,
2016-04-27,US.PAYX,SELL,22,5420.853287219999,9265.19,STRAT_EXIT,atr_breakout,2016-02-12,229.13
2016-04-27,US.FTNT,BUY,258,933.8,,SIGNAL,atr_breakout,,
2016-04-28,US.UMC,SELL,4558,135.57589584,-26911.45,ATR_TRAIL,atr_breakout,2016-01-28,1262.2
2016-04-28,US.AEP,SELL,91,5719.708793212367,8834.15,ATR_TRAIL,atr_breakout,2016-01-29,1031.63
2016-04-28,US.QQQ,SELL,124,13752.3819874,-42925.47,MA200_BREAK,core_etf,2016-03-29,3451.81
2016-04-28,US.META,BUY,6,16199.93974354,,SIGNAL,atr_breakout,,
2016-04-29,US.FTNT,SELL,258,887.1099999999999,-12274.89,STOP_LOSS,atr_breakout,2016-04-27,469.79
2016-04-29,US.AMZN,BUY,111,4617.13,,SIGNAL,atr_breakout,,
2016-04-29,US.IDXX,BUY,39,11809.0,,SIGNAL,atr_breakout,,
2016-05-03,US.EXC,SELL,62,2384.0931044,27477.82,STRAT_EXIT,atr_breakout,2016-01-28,268.0
2016-05-04,US.PKX,SELL,21,5866.03314514,26691.55,ATR_TRAIL,atr_breakout,2016-01-29,219.56
2016-05-09,US.CTAS,BUY,34,2879.0183015999996,,SIGNAL,atr_breakout,,
2016-05-10,US.PEP,BUY,29,10903.576471760001,,SIGNAL,atr_breakout,,
2016-05-10,US.QQQ,BUY,125,13889.26112224,,QQQ_BETA_FLOOR,core_etf,,
2016-05-11,US.QQQ,SELL,125,13762.810873839999,-17526.63,MA200_BREAK,core_etf,2016-05-10,3456.51
2016-05-13,US.WF,SELL,61,2791.2875730600003,-14589.53,STOP_LOSS,atr_breakout,2016-04-21,354.96
2016-05-13,US.NVDA,BUY,2981,140.2838514,,SIGNAL,atr_breakout,,
2016-05-16,US.META,SELL,6,16469.17544216,1516.6,STRAT_EXIT,atr_breakout,2016-04-28,196.01
2016-05-16,US.EA,BUY,8,10409.898490739999,,SIGNAL,atr_breakout,,
2016-05-17,US.ADBE,SELL,21,13430.2,7097.37,STRAT_EXIT,atr_breakout,2016-03-18,556.69
2016-05-17,US.CTAS,SELL,34,2873.03739758,-301.03,STRAT_EXIT,atr_breakout,2016-05-09,195.57
2016-05-18,US.PEP,SELL,29,10324.480639619998,-17093.19,STOP_LOSS,atr_breakout,2016-05-10,615.61
2016-05-18,US.MELI,BUY,5,18452.73454038,,SIGNAL,atr_breakout,,
2016-05-19,US.PCAR,SELL,32,3367.2521781301557,3932.46,ATR_TRAIL,atr_breakout,2016-02-16,211.46
2016-05-20,US.AMAT,BUY,157,2832.22087036,,SIGNAL,atr_breakout,,
2016-05-20,US.QCOM,BUY,70,5692.6466261000005,,SIGNAL,atr_breakout,,
2016-05-20,US.CDNS,BUY,105,3437.0,,SIGNAL,atr_breakout,,
2016-05-23,US.ISRG,SELL,26,9778.80434174,2410.99,STRAT_EXIT,atr_breakout,2016-04-04,505.83
2016-05-23,US.EA,SELL,8,9889.403566202998,-4243.07,STOP_LOSS,atr_breakout,2016-05-16,162.39
2016-05-23,US.AMD,BUY,143,565.6,,SIGNAL,atr_breakout,,
2016-05-24,US.SNPS,BUY,49,7165.2,,SIGNAL,atr_breakout,,
2016-05-24,US.QQQ,BUY,124,14036.569143519999,,QQQ_BETA_FLOOR,core_etf,,
2016-05-31,US.HON,SELL,9,12603.18833592,10719.92,STRAT_EXIT,atr_breakout,2016-02-16,216.02
2016-05-31,US.VRTX,BUY,11,13041.0,,SIGNAL,atr_breakout,,
2016-06-14,US.SNPS,SELL,49,7303.8,6433.51,STRAT_EXIT,atr_breakout,2016-05-24,708.98
2016-06-14,US.XEL,BUY,8,4406.85566664,,SIGNAL,atr_breakout,,
2016-06-17,US.QQQ,SELL,124,13816.68771364,-28978.57,MA200_BREAK,core_etf,2016-05-24,3453.8
2016-06-17,US.VRTX,SELL,11,12142.2,-10020.36,STOP_LOSS,atr_breakout,2016-05-31,277.02
2016-06-20,US.DXCM,BUY,131,2703.3999999999996,,SIGNAL,atr_breakout,,
2016-06-20,US.QQQ,BUY,125,13904.26198854,,QQQ_BETA_FLOOR,core_etf,,
2016-06-24,US.DXCM,SELL,131,2568.2299999999996,-18043.71,STOP_LOSS,atr_breakout,2016-06-20,690.58
2016-06-24,US.QQQ,SELL,125,13529.1303931,-48582.59,MA200_BREAK,core_etf,2016-06-20,3429.17
2016-06-27,US.QCOM,SELL,70,5390.987438200001,-21493.51,STOP_LOSS,atr_breakout,2016-05-20,775.85
2016-06-27,US.CDNS,SELL,105,3229.8,-22095.13,STOP_LOSS,atr_breakout,2016-05-20,700.01
2016-06-27,US.AEP,BUY,48,6476.48020824,,SIGNAL,atr_breakout,,
2016-06-28,US.ORLY,BUY,34,2533.3466792199997,,SIGNAL,atr_breakout,,
2016-06-28,US.ROST,BUY,12,7011.9744294600005,,SIGNAL,atr_breakout,,
2016-06-30,US.QQQ,BUY,125,13953.930980219999,,QQQ_BETA_FLOOR,core_etf,,
2016-07-12,US.ORLY,SELL,34,2577.2133461199996,1403.84,STRAT_EXIT,atr_breakout,2016-06-28,173.76
2016-07-12,US.PKX,BUY,35,5815.67014322,,SIGNAL,atr_breakout,,
2016-07-14,US.AMZN,SELL,111,5188.400000000001,62835.06,STRAT_EXIT,atr_breakout,2016-04-29,1088.41
2016-07-14,US.ASML,BUY,15,12086.80204158,,SIGNAL,atr_breakout,,
2016-07-19,US.PKX,SELL,35,5952.6852890400005,4587.19,STRAT_EXIT,atr_breakout,2016-07-12,411.89
2016-07-19,US.LPL,BUY,143,1725.3866470399998,,SIGNAL,atr_breakout,,
2016-08-16,US.XEL,SELL,8,4288.419489620001,-981.8,ATR_TRAIL,atr_breakout,2016-06-14,69.56
2016-08-16,US.CTAS,BUY,63,3556.74915694,,SIGNAL,atr_breakout,,
2016-08-17,US.AEP,SELL,48,6224.8202096497835,-12378.47,ATR_TRAIL,atr_breakout,2016-06-27,609.66
2016-08-18,US.SNPS,BUY,28,8190.0,,SIGNAL,atr_breakout,,
2016-09-09,US.ASML,SELL,15,11921.57622642,-2657.21,ATR_TRAIL,atr_breakout,2016-07-14,360.13
2016-09-09,US.LPL,SELL,143,1687.1618856399998,-5707.41,ATR_TRAIL,atr_breakout,2016-07-19,487.99
2016-09-12,US.AMD,SELL,143,809.4870563172415,34760.09,ATR_TRAIL,atr_breakout,2016-05-23,196.64
2016-09-12,US.FAST,BUY,71,1104.28673964,,SIGNAL,boll_mr,,
2016-09-12,US.NXPI,BUY,2,10227.094618860001,,SIGNAL,boll_mr,,
2016-09-14,US.AAPL,BUY,70,3581.5147501,,SIGNAL,atr_breakout,,
2016-09-29,US.NXPI,SELL,2,11761.158811689,3044.61,TAKE_PROFIT,boll_mr,2016-09-12,43.98
2016-09-29,US.NXPI,BUY,19,11856.57139996,,SIGNAL,atr_breakout,,
2016-10-03,US.AAPL,SELL,70,3605.5474607600004,1429.9,STRAT_EXIT,atr_breakout,2016-09-14,503.09
2016-10-03,US.NFLX,BUY,162,1436.82,,SIGNAL,atr_breakout,,
2016-10-11,US.CTAS,SELL,63,3441.2232750000003,-7494.93,ATR_TRAIL,atr_breakout,2016-08-16,440.87
2016-10-11,US.KB,BUY,12,4183.4190916,,SIGNAL,atr_breakout,,
2016-10-13,US.MELI,SELL,5,23466.12871228496,24949.64,ATR_TRAIL,atr_breakout,2016-05-18,209.59
2016-10-13,US.FAST,SELL,71,1039.99886018,-4638.28,STOP_LOSS,boll_mr,2016-09-12,152.24
2016-10-14,US.CSCO,BUY,6,3177.57079486,,SIGNAL,boll_mr,,
2016-10-17,US.KB,SELL,12,4102.03879358,-1025.79,STRAT_EXIT,atr_breakout,2016-10-11,99.43
2016-10-18,US.SHG,BUY,53,4629.99237918,,SIGNAL,atr_breakout,,
2016-10-18,US.KB,BUY,39,4247.10802054,,SIGNAL,atr_breakout,,
2016-10-26,US.IDXX,SELL,39,14933.800000000001,121284.78,ATR_TRAIL,atr_breakout,2016-04-29,1042.97
2016-10-26,US.MDLZ,BUY,12,4898.6354572400005,,SIGNAL,atr_breakout,,
2016-10-28,US.SHG,SELL,53,4532.2427974600005,-5420.94,STRAT_EXIT,atr_breakout,2016-10-18,485.6
2016-10-28,US.IDXX,BUY,1,14707.0,,SIGNAL,boll_mr,,
2016-10-31,US.AMAT,SELL,157,3663.14975516,129880.72,STRAT_EXIT,atr_breakout,2016-05-20,1019.77
2016-10-31,US.EXC,BUY,143,2377.8529599999997,,SIGNAL,atr_breakout,,
2016-11-01,US.EXC,SELL,143,2319.9674288,-8609.39,STRAT_EXIT,atr_breakout,2016-10-31,671.79
2016-11-01,US.LPL,BUY,19,1592.25902962,,SIGNAL,boll_mr,,
2016-11-03,US.MDLZ,SELL,12,4784.66225118,-1425.09,STRAT_EXIT,atr_breakout,2016-10-26,116.2
2016-11-03,US.TTWO,BUY,50,6760.599999999999,,SIGNAL,atr_breakout,,
2016-11-07,US.SNPS,SELL,28,8264.2,1846.2,STRAT_EXIT,atr_breakout,2016-08-18,460.72
2016-11-07,US.KB,SELL,39,4290.74673118,1534.57,STRAT_EXIT,atr_breakout,2016-10-18,332.98
2016-11-07,US.HON,BUY,6,12361.88525054,,SIGNAL,atr_breakout,,
2016-11-07,US.KLAC,BUY,85,897.20690094,,SIGNAL,atr_breakout,,
2016-11-09,US.LPL,SELL,19,1498.6742687,-1806.59,STOP_LOSS,boll_mr,2016-11-01,58.73
2016-11-09,US.GILD,BUY,43,7756.27886488,,SIGNAL,atr_breakout,,
2016-11-10,US.TTWO,SELL,50,6422.569999999999,-17222.63,STOP_LOSS,atr_breakout,2016-11-03,659.16
2016-11-10,US.PCAR,BUY,86,3870.94915382,,SIGNAL,atr_breakout,,
2016-11-15,US.ROST,SELL,12,8016.67098638,11960.16,STRAT_EXIT,atr_breakout,2016-06-28,180.34
2016-11-15,US.ADI,BUY,39,7964.183385060001,,SIGNAL,atr_breakout,,
2016-11-17,US.GILD,SELL,43,7470.62006642,-12604.56,STRAT_EXIT,atr_breakout,2016-11-09,654.76
2016-11-17,US.AMD,BUY,197,1184.4,,SIGNAL,atr_breakout,,
2016-11-29,US.NXPI,SELL,19,12193.3217112,6166.58,STRAT_EXIT,atr_breakout,2016-09-29,456.95
2016-11-29,US.IDXX,SELL,1,16913.05,2189.14,TAKE_PROFIT,boll_mr,2016-10-28,31.62
2016-11-29,US.PAYX,BUY,50,6215.790463400001,,SIGNAL,atr_breakout,,
2016-11-29,US.FAST,BUY,164,1285.11244414,,SIGNAL,atr_breakout,,
2016-12-01,US.KLAC,SELL,85,896.1074123953615,-169.63,ATR_TRAIL,atr_breakout,2016-11-07,152.43
2016-12-01,US.FANG,BUY,5,11869.314248960001,,SIGNAL,atr_breakout,,
2016-12-06,US.FANG,SELL,5,11275.848536512001,-3023.71,STOP_LOSS,atr_breakout,2016-12-01,115.73
2016-12-06,US.CTAS,BUY,15,3775.15946752,,SIGNAL,atr_breakout,,
2016-12-13,US.NFLX,SELL,162,1732.92,47687.47,STRAT_EXIT,atr_breakout,2016-10-03,513.5
2016-12-13,US.MSFT,BUY,55,7897.11652142,,SIGNAL,atr_breakout,,
2016-12-20,US.CSCO,SELL,6,3217.5799698,220.75,STRAT_EXIT,boll_mr,2016-10-14,38.37
2016-12-20,US.TSLA,BUY,255,1948.6871796,,SIGNAL,atr_breakout,,
2017-01-04,US.HON,SELL,6,13079.3988388,4226.61,STRAT_EXIT,atr_breakout,2016-11-07,152.65
2017-01-04,US.AMGN,BUY,19,16083.833052700002,,SIGNAL,atr_breakout,,
2017-01-18,US.PCAR,SELL,86,4329.6738743999995,39077.97,STRAT_EXIT,atr_breakout,2016-11-10,705.25
2017-01-18,US.AMD,SELL,197,1321.6643814533809,26780.72,ATR_TRAIL,atr_breakout,2016-11-17,493.69
2017-01-18,US.ASML,BUY,32,14709.43402838,,SIGNAL,atr_breakout,,
2017-01-18,US.TEAM,BUY,22,3808.0,,SIGNAL,atr_breakout,,
2017-01-25,US.AMGN,SELL,19,16213.2444131,2150.76,STRAT_EXIT,atr_breakout,2017-01-04,613.64
2017-01-25,US.KLAC,BUY,424,1014.3230398000001,,SIGNAL,atr_breakout,,
2017-01-30,US.PAYX,SELL,50,6405.08226848,9144.34,STRAT_EXIT,atr_breakout,2016-11-29,631.04
2017-01-30,US.EA,BUY,26,11390.83645868,,SIGNAL,atr_breakout,,
2017-01-31,US.CTAS,SELL,15,3702.14329198,-1150.77,STRAT_EXIT,atr_breakout,2016-12-06,112.16
2017-01-31,US.WF,BUY,20,3865.9854324,,SIGNAL,atr_breakout,,
2017-02-02,US.EA,SELL,26,11210.1373594,-4989.64,STRAT_EXIT,atr_breakout,2017-01-30,587.63
2017-02-02,US.SNPS,BUY,44,8985.2,,SIGNAL,atr_breakout,,
2017-02-03,US.MSFT,SELL,55,7984.89012524,4388.38,STRAT_EXIT,atr_breakout,2016-12-13,873.51
2017-02-03,US.FTNT,BUY,389,1056.1599999999999,,SIGNAL,atr_breakout,,
2017-02-24,US.NVDA,SELL,2981,343.4122387545529,604502.01,ATR_TRAIL,atr_breakout,2016-05-13,1441.9
2017-02-24,US.INTU,BUY,31,16731.01824576,,SIGNAL,atr_breakout,,
2017-02-27,US.TSLA,SELL,255,2295.065443280277,87741.22,ATR_TRAIL,atr_breakout,2016-12-20,1082.16
2017-02-27,US.AMD,BUY,256,2128.0,,SIGNAL,atr_breakout,,
2017-02-28,US.AMD,SELL,256,2021.6,-27755.93,STOP_LOSS,atr_breakout,2017-02-27,1062.3
2017-02-28,US.BKNG,BUY,57,9454.299406439999,,SIGNAL,atr_breakout,,
2017-03-13,US.FAST,SELL,164,1414.14172172,20928.88,STRAT_EXIT,atr_breakout,2016-11-29,442.68
2017-03-13,US.ALGN,BUY,31,15118.599999999999,,SIGNAL,atr_breakout,,
2017-03-21,US.INTU,SELL,31,15821.34019718,-28690.48,STOP_LOSS,atr_breakout,2017-02-24,1009.12
2017-03-21,US.PEP,BUY,9,11768.751220659999,,SIGNAL,atr_breakout,,
2017-03-27,US.FTNT,SELL,389,1003.3519999999999,-20932.62,STOP_LOSS,atr_breakout,2017-02-03,801.15
2017-03-27,US.TSLA,BUY,160,2522.0281127999997,,SIGNAL,atr_breakout,,
2017-04-07,US.SNPS,SELL,44,10004.4,44404.61,STRAT_EXIT,atr_breakout,2017-02-02,835.54
2017-04-11,US.ADI,SELL,39,9084.926175625838,43354.66,ATR_TRAIL,atr_breakout,2016-11-15,664.92
2017-04-17,US.QCOM,BUY,9,5719.750370459999,,SIGNAL,boll_mr,,
2017-04-17,US.XEL,BUY,28,4759.745100880001,,SIGNAL,atr_breakout,,
2017-05-08,US.ASML,SELL,32,16207.374062879999,47415.45,STRAT_EXIT,atr_breakout,2017-01-18,989.34
2017-05-08,US.AAPL,BUY,138,4949.53207336,,SIGNAL,atr_breakout,,
2017-06-09,US.KLAC,SELL,424,1222.0044509677023,87538.79,ATR_TRAIL,atr_breakout,2017-01-25,948.2
2017-06-09,US.AMGN,BUY,27,17505.8588929,,SIGNAL,atr_breakout,,
2017-06-12,US.TEAM,SELL,22,4720.9730864280145,19981.55,ATR_TRAIL,atr_breakout,2017-01-18,187.64
2017-06-12,US.AAPL,SELL,138,4702.055469692,-34800.65,STOP_LOSS,atr_breakout,2017-05-08,1331.92
2017-06-12,US.FTNT,BUY,60,1048.04,,SIGNAL,boll_mr,,
2017-06-13,US.QCOM,SELL,9,6283.90026558,5020.79,STRAT_EXIT,boll_mr,2017-04-17,108.03
2017-06-13,US.PAYX,BUY,82,6423.67694374,,SIGNAL,atr_breakout,,
2017-06-13,US.LPL,BUY,61,2210.42881192,,SIGNAL,atr_breakout,,
2017-06-20,US.PAYX,SELL,82,6370.597478,-4874.91,STRAT_EXIT,atr_breakout,2017-06-13,1049.13
2017-06-20,US.REGN,BUY,7,68778.13201784,,SIGNAL,atr_breakout,,
2017-06-30,US.BKNG,SELL,57,10257.0317353,45171.09,STRAT_EXIT,atr_breakout,2017-02-28,1123.55
2017-06-30,US.VRSK,BUY,13,11229.9743437,,SIGNAL,atr_breakout,,
2017-07-05,US.XEL,SELL,28,4842.06277668852,2169.32,ATR_TRAIL,atr_breakout,2017-04-17,268.85
2017-07-06,US.TSLA,SELL,160,2882.3845091999997,57195.84,ATR_TRAIL,atr_breakout,2017-03-27,864.71
2017-07-07,US.ADP,BUY,48,12103.9818221,,SIGNAL,atr_breakout,,
2017-07-07,US.BKNG,BUY,47,10520.13097128,,SIGNAL,atr_breakout,,
2017-07-10,US.LPL,SELL,61,2099.907371324,-6869.9,STOP_LOSS,atr_breakout,2017-06-13,262.93
2017-07-10,US.PKX,BUY,54,8255.32240358,,SIGNAL,atr_breakout,,
2017-07-11,US.PEP,SELL,9,11940.017638815098,1433.94,ATR_TRAIL,atr_breakout,2017-03-21,213.38
2017-07-11,US.VRSK,SELL,13,11111.51189064,-1684.46,STRAT_EXIT,atr_breakout,2017-06-30,290.44
2017-07-11,US.ASX,BUY,931,601.19894226,,SIGNAL,atr_breakout,,
2017-07-11,US.TTWO,BUY,9,10626.0,,SIGNAL,atr_breakout,,
2017-07-25,US.ADP,SELL,48,11878.34168164,-11400.89,STRAT_EXIT,atr_breakout,2017-07-07,1151.15
2017-07-25,US.CDNS,BUY,105,5129.6,,SIGNAL,atr_breakout,,
2017-08-02,US.REGN,SELL,7,65339.225416948,-24529.72,STOP_LOSS,atr_breakout,2017-06-20,938.82
2017-08-02,US.AAPL,BUY,103,5104.10964028,,SIGNAL,atr_breakout,,
2017-08-09,US.WF,SELL,20,5556.459668396645,33698.36,ATR_TRAIL,atr_breakout,2017-01-31,188.45
2017-08-09,US.BKNG,SELL,47,10455.973800299998,-3506.82,ATR_TRAIL,atr_breakout,2017-07-07,985.88
2017-08-10,US.XEL,BUY,23,5175.11352988,,SIGNAL,atr_breakout,,
2017-08-11,US.SPY,BUY,5,29703.87172326,,SIGNAL,boll_mr,,
2017-08-16,US.SPY,SELL,5,30047.00181602,1565.42,STRAT_EXIT,boll_mr,2017-08-11,298.75
2017-08-16,US.AEP,BUY,54,7179.145274840001,,SIGNAL,atr_breakout,,
2017-08-18,US.AMGN,SELL,27,17895.0200342346,10024.19,ATR_TRAIL,atr_breakout,2017-06-09,955.82
2017-08-18,US.ASX,SELL,931,576.80190232,-23250.65,ATR_TRAIL,atr_breakout,2017-07-11,1096.72
2017-08-18,US.ROST,BUY,85,7549.38443602,,SIGNAL,atr_breakout,,
2017-08-22,US.MNST,BUY,132,3876.6000000000004,,SIGNAL,atr_breakout,,
2017-08-29,US.FTNT,SELL,60,1046.0800000000002,-180.36,STRAT_EXIT,boll_mr,2017-06-12,125.65
2017-08-29,US.MU,BUY,22,4298.28578298,,SIGNAL,atr_breakout,,
2017-09-07,US.AAPL,SELL,103,5258.5016351,15360.75,STRAT_EXIT,atr_breakout,2017-08-02,1067.35
2017-09-07,US.ASML,BUY,25,19855.78622986,,SIGNAL,atr_breakout,,
2017-09-15,US.PKX,SELL,54,8734.43713436,25400.54,ATR_TRAIL,atr_breakout,2017-07-10,917.45
2017-09-15,US.NVDA,BUY,819,622.20903262,,SIGNAL,atr_breakout,,
2017-09-21,US.NVDA,SELL,819,624.45452622,1327.63,STRAT_EXIT,atr_breakout,2017-09-15,1021.02
2017-09-21,US.HON,BUY,31,16302.89087546,,SIGNAL,atr_breakout,,
2017-09-22,US.XEL,SELL,23,5081.45779806,-2270.96,ATR_TRAIL,atr_breakout,2017-08-10,235.9
2017-09-22,US.AEP,SELL,54,7024.89407186,-8708.91,ATR_TRAIL,atr_breakout,2017-08-16,767.02
2017-09-22,US.CSCO,BUY,140,3607.8683137,,SIGNAL,atr_breakout,,
2017-09-22,US.PAYX,BUY,63,6396.17353158,,SIGNAL,atr_breakout,,
2017-09-27,US.HON,SELL,31,16143.7084837,-5435.11,STRAT_EXIT,atr_breakout,2017-09-21,1005.84
2017-09-27,US.CTAS,BUY,92,4591.7290111,,SIGNAL,atr_breakout,,
2017-10-19,US.MNST,SELL,132,3919.3,5119.05,STRAT_EXIT,atr_breakout,2017-08-22,1029.06
2017-10-19,US.ADBE,BUY,18,24042.199999999997,,SIGNAL,atr_breakout,,
2017-11-08,US.ROST,SELL,85,8195.17730598,54195.8,STRAT_EXIT,atr_breakout,2017-08-18,1338.29
2017-11-08,US.COST,BUY,23,21082.66259904,,SIGNAL,atr_breakout,,
2017-11-24,US.CTAS,SELL,92,4761.25839112,15158.67,STRAT_EXIT,atr_breakout,2017-09-27,860.47
2017-11-24,US.OKTA,BUY,111,4379.2,,SIGNAL,atr_breakout,,
2017-11-29,US.OKTA,SELL,111,4117.4,-29516.83,STOP_LOSS,atr_breakout,2017-11-24,943.12
2017-11-29,US.ORLY,BUY,218,2205.6533443,,SIGNAL,atr_breakout,,
2017-11-30,US.MU,SELL,22,5787.93946458,32645.05,ATR_TRAIL,atr_breakout,2017-08-29,221.9
2017-11-30,US.HON,BUY,22,18264.64390058,,SIGNAL,atr_breakout,,
2017-12-04,US.ALGN,SELL,31,31612.0,510315.43,ATR_TRAIL,atr_breakout,2017-03-13,1448.65
2017-12-04,US.TTWO,SELL,9,14295.4,32895.94,ATR_TRAIL,atr_breakout,2017-07-11,224.29
2017-12-04,US.ASML,SELL,25,20975.83157432,27476.74,ATR_TRAIL,atr_breakout,2017-09-07,1020.79
2017-12-04,US.ADBE,SELL,18,23581.6,-8715.27,ATR_TRAIL,atr_breakout,2017-10-19,857.23
2017-12-04,US.CMCSA,BUY,178,4161.0424406600005,,SIGNAL,atr_breakout,,
2017-12-04,US.FAST,BUY,384,1542.17080528,,SIGNAL,atr_breakout,,
2017-12-04,US.PKX,BUY,48,9881.18890388,,SIGNAL,atr_breakout,,
2017-12-04,US.SBUX,BUY,41,6824.65347354,,SIGNAL,atr_breakout,,
2017-12-07,US.CMCSA,SELL,178,3910.2653293199996,-45334.35,STOP_LOSS,atr_breakout,2017-12-04,1436.69
2017-12-07,US.PKX,SELL,48,9610.41964372,-13458.22,STRAT_EXIT,atr_breakout,2017-12-04,935.6
2017-12-07,US.CPRT,BUY,81,1535.8000000000002,,SIGNAL,atr_breakout,,
2017-12-08,US.DXCM,BUY,55,2153.55,,SIGNAL,atr_breakout,,
2017-12-11,US.DXCM,SELL,55,2045.75,-6041.52,STOP_LOSS,atr_breakout,2017-12-08,230.96
2017-12-11,US.MELI,BUY,9,40412.988064959995,,SIGNAL,atr_breakout,,
2017-12-22,US.CDNS,SELL,105,5875.753050860676,77729.12,ATR_TRAIL,atr_breakout,2017-07-25,1155.56
2017-12-22,US.FANG,BUY,9,13425.238330979999,,SIGNAL,atr_breakout,,
2018-01-17,US.FAST,SELL,384,1465.0622650159999,-30172.26,STOP_LOSS,atr_breakout,2017-12-04,1154.78
2018-01-17,US.ADI,BUY,58,11469.50230622,,SIGNAL,atr_breakout,,
2018-01-26,US.SBUX,SELL,41,6662.787711114023,-6909.67,ATR_TRAIL,atr_breakout,2017-12-04,552.99
2018-01-26,US.GILD,BUY,67,8749.339162060001,,SIGNAL,atr_breakout,,
2018-02-01,US.GILD,SELL,67,8311.872203957,-29867.18,STOP_LOSS,atr_breakout,2018-01-26,1143.1
2018-02-01,US.IDXX,BUY,21,27153.0,,SIGNAL,atr_breakout,,
2018-02-02,US.ADI,SELL,58,10694.227796419998,-45586.19,STOP_LOSS,atr_breakout,2018-01-17,1285.5
2018-02-02,US.REGN,BUY,1,48301.45762162,,SIGNAL,boll_mr,,
2018-02-05,US.CSCO,SELL,140,4260.5539718,90779.51,ATR_TRAIL,atr_breakout,2017-09-22,1101.58
2018-02-05,US.PAYX,SELL,63,7011.9186911199995,38350.19,ATR_TRAIL,atr_breakout,2017-09-22,844.71
2018-02-05,US.COST,SELL,23,22861.35642658,40384.15,ATR_TRAIL,atr_breakout,2017-11-08,1010.71
2018-02-05,US.HON,SELL,22,17351.411705550996,-20472.84,STOP_LOSS,atr_breakout,2017-11-30,783.55
2018-02-05,US.CPRT,SELL,81,1459.0100000000002,-6338.17,STOP_LOSS,atr_breakout,2017-12-07,242.58
2018-02-05,US.IDXX,SELL,21,25254.6,-40396.75,STOP_LOSS,atr_breakout,2018-02-01,1100.56
2018-02-06,US.ORLY,SELL,218,2287.590805464682,17363.67,ATR_TRAIL,atr_breakout,2017-11-29,979.53
2018-02-06,US.FANG,SELL,9,12753.976414430997,-6156.14,STOP_LOSS,atr_breakout,2017-12-22,235.61
2018-02-06,US.REGN,SELL,1,45886.384740539,-2460.96,STOP_LOSS,boll_mr,2018-02-02,94.19
2018-02-06,US.FTNT,BUY,212,1303.12,,SIGNAL,atr_breakout,,
2018-02-09,US.MELI,SELL,9,46584.1623572425,55121.31,ATR_TRAIL,atr_breakout,2017-12-11,782.97
2018-02-13,US.OKTA,BUY,64,4419.8,,SIGNAL,atr_breakout,,
2018-02-15,US.CSCO,BUY,248,4842.837005580001,,SIGNAL,atr_breakout,,
2018-02-15,US.WDAY,BUY,41,17403.4,,SIGNAL,atr_breakout,,
2018-02-16,US.CPRT,BUY,113,1626.45,,SIGNAL,atr_breakout,,
2018-02-16,US.INTU,BUY,7,22679.4440726,,SIGNAL,atr_breakout,,
2018-02-16,US.PANW,BUY,44,3781.82882518,,SIGNAL,atr_breakout,,
2018-02-20,US.NXPI,BUY,46,15488.04728436,,SIGNAL,atr_breakout,,
2018-02-21,US.TEAM,BUY,16,7763.0,,SIGNAL,atr_breakout,,
2018-02-22,US.TEAM,SELL,16,7337.4,-6927.0,STOP_LOSS,atr_breakout,2018-02-21,241.61
2018-02-23,US.TTD,BUY,686,839.16,,SIGNAL,atr_breakout,,
2018-02-23,US.ADBE,BUY,11,29363.600000000002,,SIGNAL,atr_breakout,,
2018-02-26,US.TTD,SELL,686,797.2019999999999,-29330.07,STOP_LOSS,atr_breakout,2018-02-23,1122.54
2018-02-26,US.AAPL,BUY,85,5880.86205182,,SIGNAL,atr_breakout,,
2018-03-02,US.INTU,SELL,7,21545.47186897,-8088.62,STOP_LOSS,atr_breakout,2018-02-16,309.57
2018-03-02,US.NFLX,BUY,23,4214.7,,SIGNAL,atr_breakout,,
2018-03-05,US.ADBE,SELL,11,29562.399999999998,1861.61,STRAT_EXIT,atr_breakout,2018-02-23,648.19
2018-03-05,US.AAPL,SELL,85,5810.21415884,-6498.94,STRAT_EXIT,atr_breakout,2018-02-26,993.74
2018-03-05,US.MU,BUY,81,7104.18708048,,SIGNAL,atr_breakout,,
2018-03-05,US.VRTX,BUY,14,24242.399999999998,,SIGNAL,atr_breakout,,
2018-03-23,US.VRTX,SELL,14,22530.2,-24286.22,STOP_LOSS,atr_breakout,2018-03-05,654.82
2018-03-26,US.FANG,BUY,7,14384.562434480002,,SIGNAL,atr_breakout,,
2018-03-28,US.CSCO,SELL,248,4576.96437506,-67071.5,STOP_LOSS,atr_breakout,2018-02-15,2336.11
